MQ2,MQ7,Flame,isFlame
78,116,944,0
73,90,84,1
75,93,278,1
113,100,939,1
112,86,955,1
98,95,960,0
98,89,954,0
108,87,953,1
78,81,394,1
99,87,953,0
119,97,957,1
77,296,966,1
70,91,317,1
100,96,961,0
100,92,958,0
99,81,955,0
85,195,948,0
97,99,965,0
99,101,960,0
78,89,684,1
111,98,938,1
80,139,77,1
89,392,946,1
104,100,962,1
78,120,945,0
73,182,969,0
75,85,969,0
103,79,953,1
99,84,953,0
88,269,954,1
114,83,950,1
97,94,958,0
98,89,951,0
78,100,120,1
104,96,963,1
119,91,949,1
109,87,957,1
85,140,78,1
70,83,971,0
76,88,387,1
112,96,933,1
74,193,969,0
117,87,956,1
99,84,952,0
100,88,954,0
97,89,964,0
100,86,954,0
96,84,957,0
98,83,951,0
107,96,939,1
117,89,961,1
100,84,956,0
100,92,965,0
104,104,962,1
110,83,951,1
126,97,962,1
77,85,961,0
69,81,970,0
98,89,951,0
83,82,961,0
78,94,966,0
74,89,92,1
115,89,949,1
123,97,954,1
121,84,953,1
69,80,969,0
100,92,958,0
103,91,958,1
100,81,960,0
99,83,950,0
80,90,90,1
77,90,89,1
98,94,959,0
98,81,949,0
100,83,950,0
100,80,957,0
116,83,948,1
115,80,958,1
79,91,81,1
100,89,949,0
73,303,964,1
135,85,957,1
71,99,675,1
113,82,953,1
77,92,92,1
70,81,970,0
79,104,80,1
99,96,958,0
77,85,546,1
79,185,962,0
98,89,958,0
100,82,955,0
101,93,959,1
76,84,474,1
108,89,957,1
73,94,86,1
85,111,969,0
119,83,957,1
99,98,965,0
100,96,943,0
131,86,948,1
72,274,966,1
84,131,72,1
97,98,965,0
74,81,680,1
78,94,92,1
81,87,277,1
90,103,963,0
77,92,472,1
73,165,969,0
76,81,338,1
75,87,971,0
75,97,80,1
82,97,78,1
74,83,677,1
78,94,966,0
89,263,947,1
115,89,949,1
79,82,521,1
84,184,950,0
112,85,948,1
99,89,968,0
91,339,946,1
111,83,956,1
118,83,958,1
78,98,958,0
100,89,949,0
78,103,73,1
89,341,948,1
132,86,954,1
70,82,958,0
88,155,946,0
83,108,970,0
99,90,966,0
73,165,969,0
100,94,963,0
78,97,80,1
98,95,960,0
97,94,958,0
74,100,81,1
98,90,964,0
96,390,946,1
70,84,971,0
78,138,944,0
110,80,958,1
76,84,959,0
70,93,327,1
77,85,961,0
99,87,956,0
78,88,87,1
79,119,969,0
97,98,967,0
76,83,390,1
98,89,951,0
113,89,953,1
100,83,950,0
73,162,968,0
86,265,948,1
98,90,968,0
120,86,949,1
98,91,966,0
99,87,957,0
80,90,85,1
117,101,956,1
99,86,958,0
97,90,962,0
78,89,91,1
75,305,969,1
78,116,944,0
69,81,962,0
83,84,956,0
71,89,974,0
86,131,78,1
72,271,965,1
100,95,960,0
101,89,960,1
97,93,958,0
95,340,926,1
99,90,966,0
100,83,950,0
91,201,944,0
97,94,967,0
123,83,957,1
72,92,86,1
120,89,956,1
73,182,969,0
97,96,959,0
98,83,954,0
99,81,950,0
97,98,967,0
84,134,947,0
72,88,339,1
75,81,678,1
98,98,958,0
97,99,958,0
100,85,954,0
98,87,955,0
73,85,960,0
74,299,973,1
80,168,966,0
77,97,91,1
77,105,967,0
84,141,79,1
98,91,962,0
98,98,958,0
99,83,952,0
100,95,960,0
82,85,84,1
97,84,954,0
74,118,968,0
98,98,958,0
84,100,82,1
98,89,951,0
74,304,969,1
78,96,971,0
100,83,958,0
89,234,940,0
102,81,960,1
87,291,946,1
99,86,958,0
97,99,965,0
110,99,938,1
98,89,966,0
97,94,967,0
79,121,929,0
119,84,950,1
85,136,71,1
99,93,961,0
115,87,958,1
118,81,957,1
100,85,954,0
100,83,958,0
109,94,933,1
99,81,956,0
69,81,970,0
78,96,963,0
72,88,684,1
135,83,950,1
119,88,958,1
103,81,950,1
90,264,946,1
97,83,950,0
121,85,947,1
85,262,948,1
98,81,958,0
71,90,340,1
85,139,946,0
98,98,958,0
108,84,957,1
128,82,954,1
99,97,959,0
125,95,959,1
97,100,964,0
71,89,974,0
78,306,970,1
105,81,953,1
98,83,954,0
121,91,955,1
83,117,927,0
78,141,78,1
100,100,965,0
82,95,74,1
114,94,938,1
70,86,522,1
76,85,386,1
97,89,949,0
112,93,953,1
75,101,964,0
99,87,957,0
98,98,958,0
77,133,78,1
73,184,968,0
100,81,953,0
70,88,324,1
78,125,969,0
80,92,82,1
82,143,959,0
76,86,685,1
100,80,954,0
124,83,957,1
80,81,688,1
78,111,969,0
100,83,957,0
99,87,953,0
124,88,950,1
84,184,950,0
72,93,321,1
69,80,969,0
76,93,79,1
120,91,963,1
99,94,962,0
75,87,756,0
77,81,387,1
96,84,958,0
79,93,472,1
98,80,952,0
127,84,953,1
81,93,88,1
111,102,937,1
75,85,973,0
117,96,936,1
77,107,970,0
78,89,965,0
78,137,969,0
100,95,960,0
86,182,949,0
77,94,92,1
79,123,963,0
72,78,522,1
122,99,962,1
80,177,955,0
70,82,969,0
100,80,957,0
80,96,83,1
107,90,959,1
100,87,952,0
77,113,945,0
98,85,959,0
80,89,86,1
73,95,365,1
107,100,967,1
100,98,959,0
79,96,120,1
128,87,953,1
122,87,953,1
130,89,949,1
78,116,944,0
100,97,961,0
106,92,967,1
98,89,954,0
79,95,82,1
82,156,969,0
80,168,966,0
74,91,324,1
75,97,969,0
99,84,953,0
74,88,86,1
70,84,689,1
128,97,962,1
100,80,957,0
88,390,946,1
73,94,368,1
83,141,969,0
77,84,386,1
100,91,959,0
89,292,949,1
72,304,968,1
86,81,970,0
84,165,948,0
119,87,953,1
97,97,968,0
93,286,947,1
100,84,956,0
108,92,958,1
97,89,958,0
98,98,967,0
106,89,964,1
100,85,958,0
125,99,957,1
117,95,962,1
80,95,88,1
99,98,944,0
121,96,952,1
88,155,946,0
84,164,946,0
78,90,320,1
79,89,81,1
75,87,971,0
86,208,948,0
103,99,967,1
98,81,953,0
99,81,951,0
73,82,338,1
76,91,125,1
98,99,962,0
82,96,124,1
88,248,949,0
99,96,940,0
72,81,345,1
71,85,975,0
115,100,955,1
75,84,968,0
100,86,951,0
99,92,961,0
92,343,932,1
100,93,960,0
125,99,962,1
99,89,951,0
76,98,90,1
98,84,959,0
70,87,549,1
96,84,955,0
100,84,950,0
111,91,949,1
92,347,948,1
89,264,945,1
76,83,960,0
99,90,966,0
82,139,960,0
78,111,969,0
97,81,952,0
77,98,673,1
100,93,938,0
100,97,938,0
79,96,82,1
100,89,960,0
79,95,89,1
100,95,938,0
72,85,478,1
100,97,966,0
73,165,969,0
72,86,87,1
97,90,962,0
79,125,947,0
89,341,954,1
100,81,960,0
77,86,555,1
117,100,934,1
100,93,960,0
84,165,948,0
119,87,957,1
106,95,961,1
103,81,959,1
100,94,957,0
91,118,930,0
116,93,950,1
92,300,944,1
80,154,949,0
137,83,956,1
129,94,953,1
103,86,953,1
99,96,958,0
81,93,81,1
86,290,946,1
118,82,950,1
100,97,965,0
108,80,959,1
76,91,470,1
87,400,945,1
86,182,949,0
133,85,954,1
114,87,955,1
100,89,949,0
112,81,957,1
106,92,963,1
78,95,85,1
77,80,678,1
99,81,951,0
76,144,71,1
96,84,955,0
113,84,950,1
113,102,936,1
116,102,956,1
75,87,551,1
100,97,962,0
72,296,964,1
98,91,958,0
126,89,957,1
75,90,122,1
96,82,957,0
80,300,970,1
78,91,965,0
78,137,969,0
100,94,967,0
102,93,963,1
80,106,966,0
121,93,952,1
97,89,958,0
73,94,90,1
91,118,930,0
120,82,951,1
100,87,954,0
74,273,971,1
107,98,962,1
100,90,943,0
118,84,956,1
96,84,957,0
113,89,952,1
99,99,961,0
124,82,957,1
115,87,956,1
71,82,674,1
129,85,953,1
97,94,958,0
78,89,84,1
98,87,955,0
117,103,963,1
127,96,956,1
80,85,943,0
111,99,938,1
76,89,373,1
85,113,969,0
97,98,967,0
80,94,85,1
77,107,970,0
98,87,956,0
100,83,958,0
99,96,966,0
97,89,949,0
76,97,83,1
77,96,83,1
73,181,968,0
122,84,949,1
100,92,965,0
70,83,971,0
77,153,968,0
99,90,959,0
98,81,953,0
83,83,960,0
74,94,90,1
100,96,964,0
99,87,953,0
99,94,958,0
120,89,958,1
83,82,959,0
72,87,282,1
81,98,371,1
77,82,683,1
127,91,961,1
99,96,967,0
99,96,967,0
98,81,949,0
97,84,959,0
99,90,967,0
98,81,955,0
100,81,950,0
79,89,471,1
70,84,515,1
88,338,955,1
100,94,963,0
99,87,953,0
76,86,961,0
99,96,967,0
87,116,969,0
72,80,519,1
90,263,955,1
71,92,478,1
76,304,966,1
97,82,958,0
83,108,970,0
99,82,953,0
105,85,957,1
99,96,967,0
97,84,959,0
86,110,927,0
79,297,966,1
85,99,76,1
111,85,949,1
76,91,88,1
118,104,934,1
105,99,941,1
100,87,956,0
74,80,525,1
78,115,949,0
72,89,672,1
75,99,679,1
71,89,974,0
75,90,318,1
97,83,950,0
102,83,956,1
120,94,955,1
121,87,957,1
69,80,969,0
100,94,961,0
114,90,950,1
103,83,959,1
111,85,949,1
96,87,954,0
127,80,955,1
80,103,81,1
82,91,89,1
78,89,379,1
76,97,77,1
101,88,959,1
101,85,950,1
98,95,963,0
98,92,958,0
78,304,974,1
98,90,956,0
88,297,951,1
84,138,967,0
78,115,949,0
104,96,961,1
100,82,954,0
83,97,75,1
100,85,958,0
96,338,945,1
79,91,682,1
126,84,950,1
100,94,940,0
101,101,962,1
107,87,956,1
97,95,968,0
96,83,957,0
75,90,549,1
76,81,678,1
77,96,674,1
99,93,961,0
75,84,968,0
84,112,968,0
70,82,958,0
74,96,81,1
77,98,82,1
114,90,948,1
73,149,969,0
87,111,927,0
74,91,123,1
96,82,956,0
75,297,963,1
90,289,941,1
86,81,970,0
76,92,89,1
123,86,956,1
79,102,82,1
99,81,959,0
75,87,478,1
104,91,962,1
75,85,970,0
85,261,953,1
80,177,955,0
85,174,944,0
78,96,368,1
75,87,971,0
100,97,961,0
130,83,957,1
110,99,944,1
97,96,959,0
90,269,946,1
97,99,965,0
87,343,922,1
80,87,680,1
98,91,966,0
78,117,968,0
118,92,948,1
114,95,936,1
74,82,960,0
96,86,957,0
87,146,945,0
96,83,959,0
99,88,951,0
83,101,80,1
101,92,959,1
99,88,952,0
135,81,956,1
77,87,87,1
114,100,934,1
76,84,347,1
79,300,963,1
74,297,968,1
98,94,967,0
77,80,689,1
91,118,930,0
106,101,964,1
100,87,956,0
105,89,949,1
69,81,970,0
71,301,965,1
79,100,677,1
99,96,958,0
100,83,958,0
121,92,954,1
73,89,365,1
100,87,958,0
75,84,968,0
77,134,943,0
113,83,952,1
100,87,954,0
98,84,959,0
98,95,958,0
130,81,957,1
91,262,952,1
87,111,927,0
80,127,966,0
99,84,953,0
120,87,952,1
81,99,367,1
78,304,972,1
75,95,967,0
100,94,961,0
99,90,967,0
98,80,957,0
83,93,89,1
80,168,966,0
99,89,960,0
79,88,390,1
98,89,954,0
88,112,928,0
115,93,941,1
85,143,74,1
100,86,955,0
100,85,949,0
100,92,960,0
85,290,946,1
70,81,970,0
77,105,967,0
83,82,961,0
100,100,937,0
92,338,923,1
82,118,946,0
75,107,970,0
84,164,946,0
110,99,964,1
79,122,953,0
99,85,950,0
82,91,119,1
99,89,961,0
100,87,951,0
78,90,550,1
76,82,521,1
77,107,970,0
109,92,940,1
106,85,951,1
99,102,967,0
81,141,969,0
84,129,947,0
96,83,957,0
75,91,88,1
100,81,960,0
99,93,961,0
112,87,956,1
82,154,948,0
100,95,943,0
99,86,951,0
101,96,967,1
94,343,929,1
108,81,956,1
80,100,81,1
79,86,393,1
116,99,940,1
106,82,953,1
89,394,946,1
100,92,945,0
98,98,959,0
119,88,955,1
83,83,960,0
79,127,939,0
72,86,521,1
79,147,963,0
104,95,962,1
114,86,949,1
73,88,394,1
99,96,958,0
78,96,971,0
76,91,122,1
75,94,85,1
98,83,954,0
69,81,962,0
78,143,78,1
89,286,942,1
117,94,955,1
93,338,931,1
100,81,951,0
75,85,971,0
79,122,930,0
83,141,969,0
97,83,950,0
75,85,970,0
97,89,958,0
87,191,947,0
92,290,946,1
97,90,962,0
121,87,949,1
93,291,938,1
73,82,554,1
78,101,76,1
100,94,940,0
72,278,970,1
97,89,958,0
100,94,940,0
73,85,960,0
80,168,966,0
88,289,945,1
95,400,943,1
100,95,943,0
99,90,967,0
99,88,952,0
78,104,962,0
107,82,957,1
111,94,961,1
77,302,971,1
70,82,970,0
79,96,90,1
78,91,965,0
105,100,960,1
78,96,971,0
128,82,954,1
78,91,965,0
76,81,670,1
107,86,956,1
102,93,938,1
87,390,952,1
113,91,948,1
83,125,948,0
105,83,951,1
105,106,959,1
78,98,965,0
99,80,959,0
79,124,933,0
74,82,960,0
99,96,967,0
104,96,959,1
99,94,967,0
97,99,958,0
73,182,969,0
100,97,958,0
99,92,959,0
119,102,965,1
98,85,959,0
79,122,953,0
72,96,81,1
78,87,348,1
97,99,961,0
81,132,965,0
101,84,957,1
81,85,281,1
82,268,947,1
81,95,87,1
99,95,957,0
91,118,930,0
75,103,83,1
97,89,958,0
78,152,968,0
97,84,954,0
99,98,960,0
75,86,973,0
131,93,960,1
110,105,955,1
101,86,960,1
122,83,956,1
74,118,968,0
100,83,955,0
94,343,953,1
99,96,961,0
76,86,84,1
98,83,951,0
74,98,368,1
73,165,969,0
74,86,286,1
98,81,958,0
105,82,954,1
73,89,326,1
85,262,950,1
82,160,944,0
99,81,957,0
99,87,953,0
80,134,966,0
137,91,957,1
96,82,956,0
79,303,971,1
111,95,933,1
100,97,967,0
91,337,954,1
76,105,75,1
118,90,960,1
83,83,959,0
87,146,945,0
99,96,967,0
100,97,958,0
112,85,954,1
102,95,966,1
89,340,923,1
103,98,965,1
75,72,970,0
122,82,955,1
79,123,963,0
86,260,947,1
100,90,943,0
81,132,965,0
83,156,946,0
116,91,946,1
98,80,950,0
76,80,548,1
81,100,972,0
79,81,524,1
75,89,326,1
97,82,957,0
96,82,951,0
74,193,969,0
104,92,962,1
119,83,956,1
80,91,89,1
99,80,953,0
96,82,951,0
91,293,948,1
114,85,955,1
86,286,947,1
99,96,958,0
87,140,73,1
76,86,326,1
70,93,675,1
77,153,968,0
106,86,960,1
97,81,953,0
97,99,965,0
98,91,962,0
122,86,953,1
103,90,945,1
99,89,957,0
91,201,944,0
98,81,953,0
125,86,954,1
77,105,967,0
112,98,941,1
108,89,960,1
74,88,92,1
78,95,674,1
99,94,961,0
100,81,950,0
111,85,959,1
116,91,957,1
86,81,970,0
75,101,964,0
72,86,389,1
102,80,958,1
105,88,950,1
73,162,968,0
98,98,959,0
79,87,683,1
99,85,950,0
98,92,967,0
73,99,127,1
76,98,80,1
134,88,955,1
82,91,90,1
97,84,954,0
91,343,954,1
73,305,969,1
72,83,345,1
119,91,947,1
100,91,959,0
77,113,945,0
127,83,950,1
73,273,967,1
99,93,961,0
77,113,945,0
74,95,373,1
86,262,945,1
85,113,969,0
97,84,952,0
126,91,963,1
101,95,962,1
69,80,970,0
71,302,967,1
100,81,953,0
99,86,951,0
78,119,927,0
79,93,83,1
99,97,959,0
99,94,962,0
125,90,957,1
97,96,959,0
99,92,959,0
82,118,946,0
124,87,951,1
98,83,951,0
80,134,966,0
120,88,955,1
122,88,960,1
81,89,372,1
72,84,320,1
81,141,969,0
76,306,967,1
112,84,957,1
123,94,958,1
75,107,970,0
100,88,957,0
86,110,927,0
100,87,951,0
73,90,381,1
117,85,952,1
113,100,936,1
99,81,959,0
130,85,949,1
85,174,944,0
119,94,949,1
99,82,953,0
80,97,84,1
103,83,957,1
104,82,949,1
114,100,936,1
98,94,964,0
96,85,958,0
108,83,956,1
89,397,946,1
129,86,954,1
127,86,949,1
120,87,956,1
111,87,954,1
117,91,961,1
71,89,974,0
102,100,957,1
100,82,959,0
71,85,975,0
99,97,964,0
78,97,87,1
72,297,967,1
69,81,970,0
79,125,947,0
100,85,954,0
97,99,958,0
98,91,966,0
104,89,958,1
100,97,965,0
110,90,950,1
100,89,959,0
78,111,969,0
76,92,373,1
112,96,934,1
87,264,948,1
88,155,946,0
97,91,962,0
100,94,961,0
99,81,956,0
83,82,960,0
98,89,954,0
81,88,91,1
84,127,968,0
101,92,964,1
76,96,81,1
73,84,284,1
102,81,951,1
100,83,957,0
116,96,953,1
99,98,963,0
76,84,959,0
99,97,959,0
81,116,947,0
91,264,946,1
98,95,958,0
122,90,955,1
117,100,959,1
99,88,951,0
79,100,84,1
97,88,952,0
102,94,958,1
79,125,947,0
97,99,961,0
100,82,950,0
118,91,955,1
98,99,967,0
78,102,966,0
100,96,964,0
118,94,946,1
131,89,957,1
126,85,956,1
127,91,955,1
96,84,955,0
82,89,85,1
73,85,283,1
98,99,962,0
99,96,958,0
102,87,957,1
85,286,947,1
110,99,935,1
81,100,972,0
73,98,120,1
76,98,678,1
85,300,951,1
118,88,951,1
75,99,79,1
113,79,957,1
78,119,927,0
110,100,937,1
99,93,961,0
98,92,967,0
97,100,966,0
99,80,953,0
99,83,950,0
81,88,92,1
73,99,87,1
99,98,959,0
109,88,953,1
108,86,959,1
80,81,342,1
74,93,90,1
77,85,961,0
78,89,964,0
98,98,967,0
122,90,957,1
83,82,960,0
72,89,323,1
97,90,959,0
99,100,962,0
98,91,962,0
100,87,956,0
81,98,88,1
100,88,954,0
78,102,966,0
129,87,951,1
98,92,967,0
99,99,958,0
101,89,957,1
123,89,954,1
79,104,75,1
120,93,949,1
111,79,952,1
108,86,956,1
98,84,959,0
130,97,953,1
78,114,945,0
78,99,963,0
89,264,951,1
79,89,282,1
98,92,967,0
90,338,927,1
80,83,477,1
99,94,967,0
80,83,478,1
77,95,91,1
113,93,959,1
100,96,961,0
118,88,955,1
99,98,963,0
135,82,955,1
89,290,951,1
74,96,84,1
130,86,952,1
99,81,951,0
76,95,125,1
119,95,962,1
75,87,972,0
99,81,957,0
80,165,945,0
74,97,674,1
85,290,948,1
100,86,955,0
106,95,961,1
123,101,963,1
80,88,92,1
129,91,955,1
99,96,940,0
107,100,962,1
110,83,949,1
69,80,970,0
116,88,952,1
99,98,941,0
99,88,950,0
99,80,959,0
80,168,966,0
87,340,932,1
81,90,91,1
89,113,929,0
123,87,953,1
70,81,970,0
98,81,953,0
97,99,961,0
119,85,951,1
122,90,953,1
70,88,320,1
97,83,950,0
128,91,957,1
88,112,928,0
100,87,951,0
79,147,963,0
99,81,955,0
71,89,974,0
105,81,956,1
104,100,963,1
79,91,88,1
77,99,81,1
105,96,967,1
98,85,959,0
73,186,969,0
106,94,965,1
113,88,957,1
80,125,962,0
77,89,87,1
80,177,955,0
78,95,86,1
80,116,966,0
96,392,949,1
126,91,960,1
100,83,955,0
111,86,951,1
88,85,935,0
77,94,87,1
84,184,950,0
99,97,964,0
78,119,927,0
99,97,961,0
81,91,88,1
78,90,684,1
129,87,954,1
80,177,955,0
98,94,964,0
99,88,951,0
75,85,86,1
135,92,951,1
79,80,520,1
75,277,968,1
97,83,950,0
74,302,966,1
82,88,86,1
99,90,966,0
88,85,935,0
119,94,948,1
70,88,670,1
119,82,955,1
95,339,928,1
80,177,955,0
101,82,956,1
97,93,964,0
84,264,948,1
73,270,968,1
90,293,947,1
88,85,935,0
115,94,950,1
78,83,681,1
100,96,943,0
99,88,951,0
83,141,969,0
97,99,961,0
71,80,525,1
78,89,965,0
87,295,949,1
100,80,952,0
92,221,945,0
76,298,967,1
99,98,941,0
75,86,828,0
100,93,960,0
73,94,674,1
99,94,962,0
99,95,965,0
98,98,958,0
96,84,955,0
122,89,958,1
91,293,945,1
82,154,948,0
70,89,478,1
83,156,946,0
80,85,321,1
97,343,952,1
73,277,971,1
100,93,938,0
100,83,957,0
72,95,680,1
81,94,367,1
89,174,945,0
99,93,961,0
78,302,969,1
97,84,952,0
109,97,959,1
100,81,950,0
98,89,966,0
99,94,961,0
120,97,955,1
103,83,957,1
105,95,960,1
84,164,946,0
80,96,678,1
70,81,340,1
117,80,955,1
79,94,87,1
98,89,954,0
74,269,969,1
127,93,954,1
100,92,960,0
79,135,74,1
83,105,82,1
74,93,472,1
131,88,954,1
118,93,953,1
77,98,681,1
79,91,84,1
79,93,83,1
97,97,968,0
73,149,969,0
98,95,960,0
74,82,960,0
73,184,968,0
78,87,963,0
96,86,957,0
99,96,958,0
116,98,935,1
100,88,954,0
103,82,959,1
75,92,279,1
78,91,965,0
84,134,947,0
76,83,956,0
102,103,961,1
122,95,963,1
99,98,963,0
118,87,957,1
100,92,965,0
110,99,956,1
85,113,969,0
98,80,952,0
99,100,961,0
76,94,674,1
100,93,960,0
118,83,948,1
73,96,368,1
92,292,953,1
108,103,957,1
109,83,958,1
73,165,969,0
97,97,968,0
88,85,935,0
77,82,678,1
98,94,959,0
70,82,340,1
99,84,952,0
100,84,959,0
82,91,84,1
99,86,958,0
136,84,959,1
99,82,952,0
95,338,928,1
77,94,93,1
99,82,953,0
80,127,966,0
80,134,966,0
78,97,672,1
84,134,947,0
85,271,946,1
81,116,947,0
73,99,125,1
73,83,477,1
90,346,945,1
82,93,82,1
99,85,950,0
84,112,968,0
100,101,966,0
84,134,947,0
97,99,961,0
75,91,90,1
76,80,340,1
77,79,675,1
80,165,945,0
74,303,964,1
99,85,950,0
99,96,967,0
112,87,955,1
99,94,959,0
75,80,345,1
81,141,969,0
121,84,954,1
78,94,966,0
80,149,969,0
76,88,87,1
77,300,966,1
127,84,954,1
99,95,957,0
118,89,957,1
94,338,924,1
100,91,959,0
113,88,954,1
120,83,948,1
100,94,967,0
100,87,954,0
126,97,959,1
119,83,958,1
97,346,948,1
110,85,958,1
77,93,78,1
98,83,951,0
79,86,477,1
72,84,520,1
86,269,950,1
99,80,953,0
97,88,952,0
84,134,947,0
73,89,79,1
79,88,516,1
96,85,956,0
99,100,962,0
99,94,959,0
120,90,954,1
86,130,968,0
70,83,674,1
128,87,959,1
91,334,932,1
98,98,967,0
91,341,922,1
99,96,962,0
97,82,958,0
99,94,959,0
114,82,950,1
73,157,968,0
72,89,676,1
82,135,80,1
87,334,924,1
97,99,961,0
100,98,959,0
79,88,545,1
73,93,472,1
75,91,78,1
74,279,967,1
117,82,956,1
96,84,955,0
78,99,963,0
75,87,756,0
75,101,673,1
78,125,969,0
74,193,969,0
82,95,77,1
80,165,945,0
77,80,517,1
82,92,91,1
100,98,959,0
78,89,394,1
114,95,941,1
78,111,969,0
130,94,962,1
132,91,951,1
75,107,970,0
81,90,91,1
70,298,966,1
79,147,963,0
99,98,960,0
119,86,952,1
100,86,954,0
77,91,84,1
73,89,679,1
80,85,943,0
97,99,965,0
78,84,680,1
98,92,967,0
82,99,79,1
84,143,970,0
77,86,962,0
83,156,946,0
99,100,961,0
79,92,89,1
83,125,948,0
75,85,973,0
100,82,950,0
81,132,965,0
97,84,959,0
100,94,958,0
98,94,964,0
135,84,957,1
137,88,949,1
105,89,954,1
73,98,120,1
73,211,968,0
73,184,968,0
75,95,967,0
82,135,75,1
71,89,974,0
78,103,81,1
75,97,83,1
80,139,77,1
73,272,972,1
120,90,957,1
80,100,86,1
80,133,76,1
97,82,957,0
83,156,946,0
108,84,957,1
98,98,959,0
97,100,966,0
75,86,973,0
75,107,970,0
120,91,955,1
99,91,945,0
70,298,968,1
86,81,970,0
119,90,959,1
99,94,965,0
121,90,951,1
99,87,955,0
115,84,953,1
86,261,951,1
100,80,959,0
73,83,680,1
79,90,318,1
79,122,967,0
115,89,954,1
89,391,944,1
83,84,956,0
100,87,954,0
98,87,955,0
79,124,933,0
120,80,949,1
97,96,959,0
88,112,928,0
69,81,970,0
75,97,373,1
99,91,940,0
83,97,73,1
77,104,81,1
79,146,945,0
79,93,92,1
98,86,954,0
122,92,955,1
98,93,966,0
81,132,965,0
104,87,959,1
80,92,93,1
76,300,967,1
79,99,125,1
86,110,927,0
119,89,955,1
90,222,946,0
96,88,957,0
79,97,969,0
100,96,961,0
83,83,959,0
122,86,956,1
102,93,958,1
100,92,945,0
78,132,76,1
132,85,954,1
86,208,948,0
84,165,948,0
73,165,969,0
75,87,972,0
100,86,955,0
100,89,949,0
98,81,949,0
73,85,344,1
126,96,953,1
79,92,86,1
72,298,972,1
119,85,949,1
81,104,77,1
78,102,966,0
76,93,373,1
99,100,962,0
91,260,946,1
79,140,947,0
75,89,382,1
105,91,955,1
98,83,954,0
99,81,950,0
116,90,955,1
98,92,967,0
77,305,970,1
98,89,955,0
105,103,962,1
102,79,959,1
79,89,83,1
100,94,967,0
78,98,958,0
76,99,969,0
71,305,972,1
93,334,929,1
81,94,89,1
80,149,969,0
107,98,960,1
97,92,967,0
99,98,959,0
100,95,964,0
75,98,79,1
99,97,962,0
99,89,968,0
91,298,952,1
75,84,391,1
100,94,958,0
80,116,966,0
99,96,940,0
78,82,545,1
99,81,956,0
100,87,952,0
73,181,968,0
88,288,943,1
97,342,951,1
74,82,338,1
73,89,384,1
124,98,963,1
78,95,79,1
98,94,967,0
122,88,949,1
116,97,937,1
84,112,968,0
84,184,950,0
117,93,956,1
125,95,955,1
105,96,966,1
99,126,953,0
76,105,970,0
115,86,950,1
112,83,954,1
76,90,475,1
102,96,966,1
82,84,285,1
79,82,388,1
106,96,966,1
85,113,969,0
97,96,959,0
80,137,73,1
104,88,957,1
76,96,74,1
70,86,395,1
69,81,962,0
99,86,958,0
95,397,952,1
73,86,87,1
100,100,965,0
78,119,927,0
72,81,517,1
112,92,946,1
80,79,525,1
78,296,966,1
76,83,393,1
105,81,959,1
73,97,77,1
82,93,86,1
98,81,958,0
118,92,949,1
75,92,83,1
78,98,128,1
99,80,954,0
119,84,948,1
99,97,959,0
102,92,958,1
78,87,385,1
99,81,957,0
72,93,123,1
99,82,949,0
83,94,375,1
100,84,956,0
119,87,958,1
112,95,954,1
98,83,951,0
100,94,961,0
106,82,950,1
84,271,953,1
74,80,520,1
98,99,962,0
99,87,953,0
78,305,974,1
99,86,951,0
99,95,965,0
98,345,952,1
119,87,948,1
78,101,74,1
79,124,933,0
116,80,956,1
99,91,942,0
99,96,940,0
103,98,960,1
99,97,961,0
75,91,366,1
78,120,945,0
70,83,971,0
100,98,959,0
78,152,968,0
76,94,94,1
78,85,381,1
81,87,85,1
97,93,958,0
93,292,943,1
103,100,938,1
91,201,944,0
119,87,952,1
73,88,477,1
73,96,80,1
83,167,961,0
113,92,948,1
99,96,967,0
80,125,962,0
99,83,950,0
87,213,948,0
100,101,966,0
111,81,951,1
100,94,961,0
80,125,962,0
74,113,969,0
97,84,954,0
81,114,946,0
99,81,959,0
100,94,961,0
106,84,960,1
118,83,957,1
115,90,947,1
103,88,957,1
100,96,943,0
97,93,964,0
73,89,81,1
100,89,960,0
73,85,84,1
133,86,953,1
70,296,968,1
99,80,953,0
75,89,472,1
83,117,927,0
80,81,390,1
80,127,966,0
100,80,957,0
83,156,946,0
73,162,968,0
109,99,935,1
80,165,945,0
83,122,947,0
75,87,971,0
100,90,943,0
83,96,367,1
81,92,119,1
81,92,85,1
76,279,972,1
72,86,519,1
80,79,520,1
74,193,969,0
119,92,958,1
98,81,953,0
100,97,967,0
97,90,962,0
112,92,954,1
101,94,959,1
76,99,73,1
78,84,284,1
69,296,972,1
99,88,952,0
100,101,966,0
72,92,90,1
100,82,959,0
120,84,948,1
112,88,949,1
72,84,348,1
79,147,963,0
119,85,958,1
108,84,958,1
125,90,950,1
97,99,965,0
117,92,958,1
77,93,88,1
127,94,957,1
99,84,952,0
129,94,959,1
96,85,950,0
106,100,965,1
77,99,78,1
78,96,963,0
133,85,956,1
99,96,966,0
100,90,959,0
99,90,967,0
114,82,950,1
103,83,959,1
82,96,74,1
98,91,966,0
100,84,960,0
86,182,949,0
109,83,956,1
127,89,949,1
83,100,75,1
100,87,956,0
75,96,86,1
98,95,960,0
123,97,963,1
75,99,88,1
96,85,956,0
80,94,76,1
